company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
Ambuja Cements Ltd,4295873304,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,26886.0,2018-12-31,253,P1Y,Clarity AI,,E,India
Winbond Electronics Corp,4295891506,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,10.89,2021-12-31,253,P1Y,Clarity AI,2021-12-31 00:00:00,E,"Taiwan, China"
YPF SA,4295856055,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,62558.0,2020-12-31,253,P1Y,Clarity AI,,E,Argentina
MTU Aero Engines AG,4295868681,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,139.0,2022-12-31,253,P1Y,Clarity AI,2022-12-31 00:00:00,E,Germany
MTU Aero Engines AG,4295868681,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,159.0,2017-12-31,253,P1Y,Clarity AI,2017-12-31 00:00:00,E,Germany
Compagnie de Saint Gobain SA,4295867362,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,18257.0,2022-12-31,253,P1Y,Clarity AI,2022-12-31 00:00:00,E,France
CNH Industrial NV,5039844145,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,306.4,2020-12-31,253,P1Y,Clarity AI,,E,Netherlands
MTU Aero Engines AG,4295868681,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,162.0,2020-12-31,253,P1Y,Clarity AI,,E,Germany
CNH Industrial NV,5039844145,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,366.8,2017-12-31,253,P1Y,Clarity AI,2017-12-31 00:00:00,E,Netherlands
MTU Aero Engines AG,4295868681,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,158.0,2018-12-31,253,P1Y,Clarity AI,,E,Germany
LIXIL Corp,4295876396,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,455.0,2018-12-31,253,P1Y,Clarity AI,,E,Japan
Compagnie de Saint Gobain SA,4295867362,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,20704.0,2017-12-31,253,P1Y,Clarity AI,2017-12-31 00:00:00,E,France
Outokumpu Oyj,4295866315,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1870.0,2018-12-31,253,P1Y,Clarity AI,,E,Finland
Green Plains Inc,4295899267,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,482.0,2021-12-31,253,P1Y,Clarity AI,2021-12-31 00:00:00,E,United States
Compagnie de Saint Gobain SA,4295867362,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,16988.0,2020-12-31,253,P1Y,Clarity AI,,E,France
Ambuja Cements Ltd,4295873304,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,17888.0,2020-12-31,253,P1Y,Clarity AI,,E,India
Harmony Gold Mining Company Ltd,4295889088,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,11800.0,2020-12-31,253,P1Y,Clarity AI,,E,South Africa
Alpek SAB de CV,4296881366,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,400.0,2017-12-31,253,P1Y,Clarity AI,2017-12-31 00:00:00,E,Mexico
Outokumpu Oyj,4295866315,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1922.0,2020-12-31,253,P1Y,Clarity AI,,E,Finland
Alpek SAB de CV,4296881366,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,498.0,2021-12-31,253,P1Y,Clarity AI,2021-12-31 00:00:00,E,Mexico
Nokia Oyj,4295866480,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,15.8,2021-12-31,253,P1Y,Clarity AI,2021-12-31 00:00:00,E,Finland
Green Plains Inc,4295899267,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,551.0,2020-12-31,253,P1Y,Clarity AI,,E,United States
LIXIL Corp,4295876396,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,565.0,2020-12-31,253,P1Y,Clarity AI,,E,Japan
Dupont De Nemours Inc,5050895314,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1200.0,2020-12-31,253,P1Y,Clarity AI,,E,United States
Viscofan SA,4295889294,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,657.0,2019-12-31,253,P1Y,Clarity AI,,E,Spain
Lonza Group AG,5000030891,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,189.0,2021-12-31,252,P1Y,Clarity AI,2021-12-31 00:00:00,E,Switzerland
Clariant AG,4295890576,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,634.0,2017-12-31,252,P1Y,Clarity AI,2017-12-31 00:00:00,E,Switzerland
Granges AB,4295890016,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,159.0,2021-12-31,252,P1Y,Clarity AI,2021-12-31 00:00:00,E,Sweden
Clariant AG,4295890576,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,618.0,2018-12-31,252,P1Y,Clarity AI,,E,Switzerland
Taiwan Semiconductor Manufacturing Co Ltd,4295891425,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,170.36,2020-12-31,252,P1Y,Clarity AI,,E,"Taiwan, China"
Taiwan Semiconductor Manufacturing Co Ltd,4295891425,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,205.57,2021-12-31,252,P1Y,Clarity AI,2021-12-31 00:00:00,E,"Taiwan, China"
Eurazeo SE,4295867940,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,456.0,2017-12-31,252,P1Y,Clarity AI,2017-12-31 00:00:00,E,France
Lonza Group AG,5000030891,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,441.0,2019-12-31,252,P1Y,Clarity AI,,E,Switzerland
Lonza Group AG,5000030891,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,251.0,2020-12-31,252,P1Y,Clarity AI,,E,Switzerland
Kinder Morgan Inc,4298464085,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,50000.0,2022-12-31,252,P1Y,Clarity AI,2022-12-31 00:00:00,E,United States
Clariant AG,4295890576,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,512.0,2016-12-31,252,P1Y,Clarity AI,,E,Switzerland
Clariant AG,4295890576,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,540.0,2020-12-31,252,P1Y,Clarity AI,,E,Switzerland
Eurazeo SE,4295867940,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1203.0,2019-12-31,252,P1Y,Clarity AI,,E,France
Taiwan Semiconductor Manufacturing Co Ltd,4295891425,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,82.5,2017-12-31,252,P1Y,Clarity AI,2017-12-31 00:00:00,E,"Taiwan, China"
Granges AB,4295890016,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,133.6,2020-12-31,252,P1Y,Clarity AI,,E,Sweden
Sino-American Silicon Products Inc,4295892626,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,5.3391,2021-12-31,252,P1Y,Clarity AI,2021-12-31 00:00:00,E,"Taiwan, China"
Kinder Morgan Inc,4298464085,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,52200.0,2020-12-31,252,P1Y,Clarity AI,,E,United States
CSX Corp,4295903665,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,37874.0,2020-12-31,252,P1Y,Clarity AI,,E,United States
CSX Corp,4295903665,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,53380.0,2018-12-31,252,P1Y,Clarity AI,,E,United States
Sino-American Silicon Products Inc,4295892626,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,7.53,2020-12-31,252,P1Y,Clarity AI,,E,"Taiwan, China"
Granges AB,4295890016,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,133.1,2017-12-31,252,P1Y,Clarity AI,,E,Sweden
CSX Corp,4295903665,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,71967.0,2016-12-31,252,P1Y,Clarity AI,,E,United States
CSX Corp,4295903665,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,37440.0,2021-12-31,252,P1Y,Clarity AI,2021-12-31 00:00:00,E,United States
Eurazeo SE,4295867940,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1405.0,2018-12-31,252,P1Y,Clarity AI,,E,France
Granges AB,4295890016,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,134.7,2018-12-31,252,P1Y,Clarity AI,,E,Sweden
Clariant AG,4295890576,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,613.0,2019-12-31,252,P1Y,Clarity AI,,E,Switzerland
Granges AB,4295890016,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,131.8,2019-12-31,252,P1Y,Clarity AI,,E,Sweden
Kinder Morgan Inc,4298464085,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,50600.0,2021-12-31,252,P1Y,Clarity AI,2021-12-31 00:00:00,E,United States
Eurazeo SE,4295867940,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1132.0,2020-12-31,252,P1Y,Clarity AI,,E,France
Lonza Group AG,5000030891,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,477.5,2018-12-31,252,P1Y,Clarity AI,,E,Switzerland
CSX Corp,4295903665,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,56505.0,2017-12-31,252,P1Y,Clarity AI,,E,United States
Evonik Industries AG,5000074393,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3807.0,2019-12-31,251,P1Y,Clarity AI,,E,Germany
Hong Kong and China Gas Co Ltd,4295871290,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,223.7,2018-12-31,251,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Carnival PLC,4295896208,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,73551.0,2021-12-31,251,P1Y,Clarity AI,2021-12-31 00:00:00,E,United Kingdom
Kemira Oyj,4295866550,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,160.0,2016-12-31,251,P1Y,Clarity AI,,E,Finland
Hong Kong and China Gas Co Ltd,4295871290,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,223.7,2020-12-31,251,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Hong Kong and China Gas Co Ltd,4295871290,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,123.7,2017-12-31,251,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Kemira Oyj,4295866550,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,192.0,2019-12-31,251,P1Y,Clarity AI,,E,Finland
Evonik Industries AG,5000074393,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3.799,2021-12-31,251,P1Y,Clarity AI,2021-12-31 00:00:00,E,Germany
NWS Holdings Ltd,4295871291,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,800.5,2017-12-31,251,P1Y,Clarity AI,2017-12-31 00:00:00,E,"Hong Kong SAR, China"
NWS Holdings Ltd,4295871291,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2.7,2021-12-31,251,P1Y,Clarity AI,2021-12-31 00:00:00,E,"Hong Kong SAR, China"
Origin Energy Ltd,4295856620,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,24985.0,2017-12-31,251,P1Y,Clarity AI,2017-12-31 00:00:00,E,Australia
Carnival PLC,4295896208,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,253532.0,2016-12-31,251,P1Y,Clarity AI,,E,United Kingdom
ACS Actividades de Construccion y Servicios SA,4295889547,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,12108.437,2019-12-31,251,P1Y,Clarity AI,,E,Spain
Origin Energy Ltd,4295856620,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,27818.0,2019-12-31,251,P1Y,Clarity AI,,E,Australia
Kemira Oyj,4295866550,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,182.0,2018-12-31,251,P1Y,Clarity AI,,E,Finland
ACS Actividades de Construccion y Servicios SA,4295889547,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,10865.97,2020-12-31,251,P1Y,Clarity AI,,E,Spain
Origin Energy Ltd,4295856620,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,23187.0,2021-12-31,251,P1Y,Clarity AI,2021-12-31 00:00:00,E,Australia
NWS Holdings Ltd,4295871291,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2665.0,2018-12-31,251,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Carnival PLC,4295896208,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,258410.0,2018-12-31,251,P1Y,Clarity AI,,E,United Kingdom
Hong Kong and China Gas Co Ltd,4295871290,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,190.0,2021-12-31,251,P1Y,Clarity AI,2021-12-31 00:00:00,E,"Hong Kong SAR, China"
Evonik Industries AG,5000074393,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3762.0,2020-12-31,251,P1Y,Clarity AI,,E,Germany
Origin Energy Ltd,4295856620,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,24334.0,2020-12-31,251,P1Y,Clarity AI,,E,Australia
ACS Actividades de Construccion y Servicios SA,4295889547,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,11575.182,2018-12-31,251,P1Y,Clarity AI,,E,Spain
Carnival PLC,4295896208,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,149000.0,2022-12-31,251,P1Y,Clarity AI,2022-12-31 00:00:00,E,United Kingdom
Hong Kong and China Gas Co Ltd,4295871290,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,149.8,2016-12-31,251,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Texas Instruments Inc,4295905063,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,82.37,2020-12-31,251,P1Y,Clarity AI,,E,United States
ACS Actividades de Construccion y Servicios SA,4295889547,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,505.04,2016-12-31,251,P1Y,Clarity AI,,E,Spain
Texas Instruments Inc,4295905063,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,75.87,2021-12-31,251,P1Y,Clarity AI,2021-12-31 00:00:00,E,United States
NWS Holdings Ltd,4295871291,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2615.0,2020-12-31,251,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Origin Energy Ltd,4295856620,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,19916.0,2022-12-31,251,P1Y,Clarity AI,2022-12-31 00:00:00,E,Australia
Carnival PLC,4295896208,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,257665.0,2017-12-31,251,P1Y,Clarity AI,,E,United Kingdom
Origin Energy Ltd,4295856620,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,23832.0,2016-12-31,251,P1Y,Clarity AI,,E,Australia
Hong Kong and China Gas Co Ltd,4295871290,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,296.1,2019-12-31,251,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Texas Instruments Inc,4295905063,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,94.52,2017-12-31,251,P1Y,Clarity AI,2017-12-31 00:00:00,E,United States
Jeronimo Martins SGPS SA,4295886732,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,159.2,2021-12-31,251,P1Y,Clarity AI,2021-12-31 00:00:00,E,Portugal
Evonik Industries AG,5000074393,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4362.0,2017-12-31,251,P1Y,Clarity AI,2017-12-31 00:00:00,E,Germany
Evonik Industries AG,5000074393,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4412.0,2018-12-31,251,P1Y,Clarity AI,,E,Germany
Glencore PLC,5034844193,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,51366.0,2021-12-31,251,P1Y,Clarity AI,2021-12-31 00:00:00,E,
ACS Actividades de Construccion y Servicios SA,4295889547,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,542.503,2017-12-31,251,P1Y,Clarity AI,,E,Spain
Origin Energy Ltd,4295856620,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,26764.0,2018-12-31,251,P1Y,Clarity AI,2018-12-31 00:00:00,E,Australia
Kemira Oyj,4295866550,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,161.0,2017-12-31,251,P1Y,Clarity AI,2017-12-31 00:00:00,E,Finland
Carnival PLC,4295896208,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,114301.0,2020-12-31,251,P1Y,Clarity AI,,E,United Kingdom
NWS Holdings Ltd,4295871291,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2604.0,2019-12-31,251,P1Y,Clarity AI,2019-12-31 00:00:00,E,"Hong Kong SAR, China"
ACS Actividades de Construccion y Servicios SA,4295889547,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1138.067,2021-12-31,251,P1Y,Clarity AI,2021-12-31 00:00:00,E,Spain
Enagas SA,4295889502,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,948.0,2018-12-31,250,P1Y,Clarity AI,,E,Spain
Enbridge Inc,4295860623,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,11070.0,2021-12-31,250,P1Y,Clarity AI,2021-12-31 00:00:00,E,Canada
Enagas SA,4295889502,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,1074.0,2019-12-31,250,P1Y,Clarity AI,,E,Spain
Vedanta Ltd,4295872982,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,66305.0,2021-12-31,250,P1Y,Clarity AI,2021-12-31 00:00:00,E,India
Drax Group PLC,4295893846,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,9928.31,2020-12-31,250,P1Y,Clarity AI,,E,United Kingdom
Fortis Inc,4295861818,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,20000.0,2019-12-31,250,P1Y,Clarity AI,,E,Canada
Health and Happiness (H&H) International Holdings Ltd,5001223177,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.73,2020-12-31,250,P1Y,Clarity AI,,E,Cayman Islands
Fortis Inc,4295861818,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,18000.0,2020-12-31,250,P1Y,Clarity AI,,E,Canada
Enagas SA,4295889502,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,202.0,2021-12-31,250,P1Y,Clarity AI,2021-12-31 00:00:00,E,Spain
Enagas SA,4295889502,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,892.0,2017-12-31,250,P1Y,Clarity AI,,E,Spain
Fortis Inc,4295861818,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,18000.0,2021-12-31,250,P1Y,Clarity AI,2021-12-31 00:00:00,E,Canada
CenterPoint Energy Inc,4295912256,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,3509.0,2022-12-31,250,P1Y,Clarity AI,2022-12-31 00:00:00,E,United States
Sacyr SA,4295889535,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,469.0,2020-12-31,250,P1Y,Clarity AI,,E,Spain
Enagas SA,4295889502,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,769.0,2020-12-31,250,P1Y,Clarity AI,,E,Spain
Fortis Inc,4295861818,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,9343.0,2016-12-31,250,P1Y,Clarity AI,,E,Canada
CenterPoint Energy Inc,4295912256,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,4530.0,2020-12-31,250,P1Y,Clarity AI,,E,United States
Drax Group PLC,4295893846,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,8479.76,2019-12-31,250,P1Y,Clarity AI,,E,United Kingdom
Health and Happiness (H&H) International Holdings Ltd,5001223177,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,2.433,2021-12-31,250,P1Y,Clarity AI,2021-12-31 00:00:00,E,Cayman Islands
Enbridge Inc,4295860623,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,9456.0,2022-12-31,250,P1Y,Clarity AI,2022-12-31 00:00:00,E,Canada
Fortis Inc,4295861818,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,8607.0,2017-12-31,250,P1Y,Clarity AI,,E,Canada
Drax Group PLC,4295893846,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,7942.0,2021-12-31,250,P1Y,Clarity AI,2021-12-31 00:00:00,E,United Kingdom
Vedanta Ltd,4295872982,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,67317.0,2020-12-31,250,P1Y,Clarity AI,,E,India
Mahindra and Mahindra Ltd,4295872671,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,8.226409,2021-12-31,250,P1Y,Clarity AI,2021-12-31 00:00:00,E,India
Sacyr SA,4295889535,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,34.83,2017-12-31,250,P1Y,Clarity AI,2017-12-31 00:00:00,E,Spain
Fortis Inc,4295861818,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,7900.0,2018-12-31,250,P1Y,Clarity AI,,E,Canada
Fortis Inc,4295861818,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,17000.0,2022-12-31,250,P1Y,Clarity AI,2022-12-31 00:00:00,E,Canada
Volvo AB,4295890024,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,223.0,2021-12-31,249,P1Y,Clarity AI,2021-12-31 00:00:00,E,Sweden
China Shineway Pharmaceutical Group Ltd,4295872000,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,5.99,2021-12-31,249,P1Y,Clarity AI,2021-12-31 00:00:00,E,Cayman Islands
Acea SpA,4295875677,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,191.3,2022-12-31,249,P1Y,Clarity AI,2022-12-31 00:00:00,E,Italy
China Shineway Pharmaceutical Group Ltd,4295872000,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,11.95,2017-12-31,249,P1Y,Clarity AI,,E,Cayman Islands
Intesa Sanpaolo SpA,4295875735,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,77.0,2017-12-31,249,P1Y,Clarity AI,2017-12-31 00:00:00,E,Italy
Intesa Sanpaolo SpA,4295875735,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,65.0,2021-12-31,249,P1Y,Clarity AI,2021-12-31 00:00:00,E,Italy
Hengan International Group Company Ltd,4295871680,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,239.0,2020-12-31,249,P1Y,Clarity AI,,E,Cayman Islands
Hengan International Group Company Ltd,4295871680,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,331.0,2018-12-31,249,P1Y,Clarity AI,,E,Cayman Islands
Bank of East Asia Ltd,4295872021,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.493794,2017-12-31,249,P1Y,Clarity AI,2017-12-31 00:00:00,E,"Hong Kong SAR, China"
China Shineway Pharmaceutical Group Ltd,4295872000,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,13.63,2020-12-31,249,P1Y,Clarity AI,,E,Cayman Islands
Bank of East Asia Ltd,4295872021,float,REPORTED,Total amount of NOx emissions emitted in tons.,NOXEMISSIONS,Tons of NOx,0.59,2020-12-31,249,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
