company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,metric_year,nb_points_of_observations,metric_period,provider_name,reported_date,pillar,headquarter_country
Carnival PLC,4295896208,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3614.0,2021-12-31,251,P1Y,Clarity AI,2021-12-31 00:00:00,E,United Kingdom
Evonik Industries AG,5000074393,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1200.0,2019-12-31,251,P1Y,Clarity AI,,E,Germany
Evonik Industries AG,5000074393,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,2826.0,2017-12-31,251,P1Y,Clarity AI,2017-12-31 00:00:00,E,Germany
NWS Holdings Ltd,4295871291,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.7,2017-12-31,251,P1Y,Clarity AI,2017-12-31 00:00:00,E,"Hong Kong SAR, China"
ACS Actividades de Construccion y Servicios SA,4295889547,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.104,2021-12-31,251,P1Y,Clarity AI,2021-12-31 00:00:00,E,Spain
Carnival PLC,4295896208,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,99622.0,2017-12-31,251,P1Y,Clarity AI,,E,United Kingdom
Carnival PLC,4295896208,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,6000.0,2022-12-31,251,P1Y,Clarity AI,2022-12-31 00:00:00,E,United Kingdom
ACS Actividades de Construccion y Servicios SA,4295889547,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,6.66,2019-12-31,251,P1Y,Clarity AI,,E,Spain
Kemira Oyj,4295866550,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,77.0,2017-12-31,251,P1Y,Clarity AI,2017-12-31 00:00:00,E,Finland
Fortis Inc,4295861818,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,5125.0,2016-12-31,250,P1Y,Clarity AI,,E,Canada
Autoneum Holding AG,5001006623,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,133.0,2016-12-31,250,P1Y,Clarity AI,,E,Switzerland
Sacyr SA,4295889535,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,48.84,2017-12-31,250,P1Y,Clarity AI,2017-12-31 00:00:00,E,Spain
Drax Group PLC,4295893846,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1087.0,2021-12-31,250,P1Y,Clarity AI,2021-12-31 00:00:00,E,United Kingdom
Drax Group PLC,4295893846,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1588.68,2019-12-31,250,P1Y,Clarity AI,,E,United Kingdom
Autoneum Holding AG,5001006623,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,119.0,2020-12-31,250,P1Y,Clarity AI,,E,Switzerland
Fortis Inc,4295861818,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,4000.0,2022-12-31,250,P1Y,Clarity AI,2022-12-31 00:00:00,E,Canada
Enbridge Inc,4295860623,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,120.0,2022-12-31,250,P1Y,Clarity AI,2022-12-31 00:00:00,E,Canada
Autoneum Holding AG,5001006623,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,157.0,2018-12-31,250,P1Y,Clarity AI,2018-12-31 00:00:00,E,Switzerland
Enagas SA,4295889502,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,16.0,2018-12-31,250,P1Y,Clarity AI,,E,Spain
Mahindra and Mahindra Ltd,4295872671,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,6.978686,2021-12-31,250,P1Y,Clarity AI,2021-12-31 00:00:00,E,India
Enagas SA,4295889502,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,16.0,2017-12-31,250,P1Y,Clarity AI,2017-12-31 00:00:00,E,Spain
Enagas SA,4295889502,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3.0,2021-12-31,250,P1Y,Clarity AI,2021-12-31 00:00:00,E,Spain
Fortis Inc,4295861818,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,5000.0,2020-12-31,250,P1Y,Clarity AI,,E,Canada
Enagas SA,4295889502,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,13.0,2020-12-31,250,P1Y,Clarity AI,,E,Spain
Enbridge Inc,4295860623,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,121.0,2021-12-31,250,P1Y,Clarity AI,2021-12-31 00:00:00,E,Canada
Vedanta Ltd,4295872982,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,257676.0,2020-12-31,250,P1Y,Clarity AI,,E,India
Autoneum Holding AG,5001006623,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,93.0,2021-12-31,250,P1Y,Clarity AI,2021-12-31 00:00:00,E,Switzerland
Vedanta Ltd,4295872982,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,219745.0,2021-12-31,250,P1Y,Clarity AI,2021-12-31 00:00:00,E,India
Fortis Inc,4295861818,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,4682.0,2017-12-31,250,P1Y,Clarity AI,,E,Canada
Autoneum Holding AG,5001006623,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,155.0,2017-12-31,250,P1Y,Clarity AI,2017-12-31 00:00:00,E,Switzerland
CenterPoint Energy Inc,4295912256,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,4708.0,2022-12-31,250,P1Y,Clarity AI,2022-12-31 00:00:00,E,United States
Fortis Inc,4295861818,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,6837.0,2018-12-31,250,P1Y,Clarity AI,,E,Canada
Fortis Inc,4295861818,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,6000.0,2019-12-31,250,P1Y,Clarity AI,,E,Canada
Fortis Inc,4295861818,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,4000.0,2021-12-31,250,P1Y,Clarity AI,2021-12-31 00:00:00,E,Canada
Autoneum Holding AG,5001006623,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,177.0,2019-12-31,250,P1Y,Clarity AI,2019-12-31 00:00:00,E,Switzerland
CenterPoint Energy Inc,4295912256,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,4643.0,2020-12-31,250,P1Y,Clarity AI,,E,United States
Sacyr SA,4295889535,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,689.72,2020-12-31,250,P1Y,Clarity AI,,E,Spain
Drax Group PLC,4295893846,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3017.24,2020-12-31,250,P1Y,Clarity AI,,E,United Kingdom
Enagas SA,4295889502,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,17.0,2019-12-31,250,P1Y,Clarity AI,,E,Spain
Intesa Sanpaolo SpA,4295875735,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,24.0,2021-12-31,249,P1Y,Clarity AI,2021-12-31 00:00:00,E,Italy
Volvo AB,4295890024,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,13.3,2017-12-31,249,P1Y,Clarity AI,2017-12-31 00:00:00,E,Sweden
Intesa Sanpaolo SpA,4295875735,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,64.0,2017-12-31,249,P1Y,Clarity AI,2017-12-31 00:00:00,E,Italy
China Shineway Pharmaceutical Group Ltd,4295872000,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3.78,2020-12-31,249,P1Y,Clarity AI,,E,Cayman Islands
Hengan International Group Company Ltd,4295871680,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,72.0,2019-12-31,249,P1Y,Clarity AI,,E,Cayman Islands
AAC Technologies Holdings Inc,4295871887,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.01147,2021-12-31,249,P1Y,Clarity AI,2021-12-31 00:00:00,E,Cayman Islands
Walsin Lihwa Corp,4295891078,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,11.2,2021-12-31,249,P1Y,Clarity AI,2021-12-31 00:00:00,E,"Taiwan, China"
Volvo AB,4295890024,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,13.6,2018-12-31,249,P1Y,Clarity AI,,E,Sweden
Intesa Sanpaolo SpA,4295875735,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,23.0,2020-12-31,249,P1Y,Clarity AI,,E,Italy
Hengan International Group Company Ltd,4295871680,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,121.0,2017-12-31,249,P1Y,Clarity AI,,E,Cayman Islands
Acea SpA,4295875677,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.42,2017-12-31,249,P1Y,Clarity AI,2017-12-31 00:00:00,E,Italy
China Shineway Pharmaceutical Group Ltd,4295872000,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,4.89,2017-12-31,249,P1Y,Clarity AI,,E,Cayman Islands
China Shineway Pharmaceutical Group Ltd,4295872000,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3.23,2021-12-31,249,P1Y,Clarity AI,2021-12-31 00:00:00,E,Cayman Islands
Bank of East Asia Ltd,4295872021,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.00695,2021-12-31,249,P1Y,Clarity AI,2021-12-31 00:00:00,E,"Hong Kong SAR, China"
Mercedes Benz Group AG,4295869694,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,13.0,2021-12-31,249,P1Y,Clarity AI,2021-12-31 00:00:00,E,Germany
Acea SpA,4295875677,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.9,2020-12-31,249,P1Y,Clarity AI,,E,Italy
Acea SpA,4295875677,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.6,2021-12-31,249,P1Y,Clarity AI,2021-12-31 00:00:00,E,Italy
Volvo AB,4295890024,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,5.6,2020-12-31,249,P1Y,Clarity AI,,E,Sweden
Acea SpA,4295875677,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.16,2018-12-31,249,P1Y,Clarity AI,,E,Italy
Hengan International Group Company Ltd,4295871680,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,59.0,2020-12-31,249,P1Y,Clarity AI,,E,Cayman Islands
China Shineway Pharmaceutical Group Ltd,4295872000,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3.78,2019-12-31,249,P1Y,Clarity AI,,E,Cayman Islands
China Shineway Pharmaceutical Group Ltd,4295872000,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,5.83,2018-12-31,249,P1Y,Clarity AI,,E,Cayman Islands
Volvo AB,4295890024,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,5.0,2021-12-31,249,P1Y,Clarity AI,2021-12-31 00:00:00,E,Sweden
Acea SpA,4295875677,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.51,2022-12-31,249,P1Y,Clarity AI,2022-12-31 00:00:00,E,Italy
Hengan International Group Company Ltd,4295871680,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,79.0,2018-12-31,249,P1Y,Clarity AI,,E,Cayman Islands
Acea SpA,4295875677,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.33,2019-12-31,249,P1Y,Clarity AI,,E,Italy
Walsin Lihwa Corp,4295891078,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,12.1,2020-12-31,249,P1Y,Clarity AI,,E,"Taiwan, China"
Walsin Lihwa Corp,4295891078,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,22.68,2022-12-31,249,P1Y,Clarity AI,2022-12-31 00:00:00,E,"Taiwan, China"
Volvo AB,4295890024,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,12.9,2016-12-31,249,P1Y,Clarity AI,,E,Sweden
China Shineway Pharmaceutical Group Ltd,4295872000,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.71,2022-12-31,249,P1Y,Clarity AI,2022-12-31 00:00:00,E,Cayman Islands
Hengan International Group Company Ltd,4295871680,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,38.0,2021-12-31,249,P1Y,Clarity AI,2021-12-31 00:00:00,E,Cayman Islands
Volvo AB,4295890024,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,9.6,2019-12-31,249,P1Y,Clarity AI,,E,Sweden
Bank of East Asia Ltd,4295872021,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.01,2020-12-31,249,P1Y,Clarity AI,,E,"Hong Kong SAR, China"
Ajinomoto Co Inc,4295877401,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,10701.0,2019-12-31,248,P1Y,Clarity AI,,E,Japan
LATAM Airlines Group SA,4295863482,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1720.0,2016-12-31,248,P1Y,Clarity AI,,E,Chile
Ajinomoto Co Inc,4295877401,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1461.0,2016-12-31,248,P1Y,Clarity AI,,E,Japan
S-Oil Corp,4295881247,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,425.0,2019-12-31,248,P1Y,Clarity AI,,E,"Korea, Rep."
Tata Consultancy Services Ltd,4295872706,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3.3,2016-12-31,248,P1Y,Clarity AI,,E,India
Borregaard ASA,5037819440,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,72.0,2019-12-31,248,P1Y,Clarity AI,,E,Norway
Tata Consultancy Services Ltd,4295872706,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,2.9,2017-12-31,248,P1Y,Clarity AI,2017-12-31 00:00:00,E,India
Hero MotoCorp Ltd,4295872666,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,33.0,2018-12-31,248,P1Y,Clarity AI,,E,India
S-Oil Corp,4295881247,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,425.0,2022-12-31,248,P1Y,Clarity AI,2022-12-31 00:00:00,E,"Korea, Rep."
Siegfried Holding AG,5000066884,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.3,2022-12-31,248,P1Y,Clarity AI,2022-12-31 00:00:00,E,Switzerland
Siegfried Holding AG,5000066884,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.4,2021-12-31,248,P1Y,Clarity AI,2021-12-31 00:00:00,E,Switzerland
Chr Hansen Holding A/S,4297758825,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.5,2021-12-31,248,P1Y,Clarity AI,2021-12-31 00:00:00,E,Denmark
S-Oil Corp,4295881247,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3817.0,2017-12-31,248,P1Y,Clarity AI,,E,"Korea, Rep."
LATAM Airlines Group SA,4295863482,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1749.0,2018-12-31,248,P1Y,Clarity AI,,E,Chile
LATAM Airlines Group SA,4295863482,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1678.0,2017-12-31,248,P1Y,Clarity AI,2017-12-31 00:00:00,E,Chile
S-Oil Corp,4295881247,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,4959.0,2016-12-31,248,P1Y,Clarity AI,,E,"Korea, Rep."
Siegfried Holding AG,5000066884,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,2.0,2019-12-31,248,P1Y,Clarity AI,,E,Switzerland
Hero MotoCorp Ltd,4295872666,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,40.0,2019-12-31,248,P1Y,Clarity AI,,E,India
Minor International PCL,4295893065,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.1024,2021-12-31,248,P1Y,Clarity AI,2021-12-31 00:00:00,E,Thailand
S-Oil Corp,4295881247,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1655.0,2018-12-31,248,P1Y,Clarity AI,,E,"Korea, Rep."
S-Oil Corp,4295881247,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,405.0,2021-12-31,248,P1Y,Clarity AI,2021-12-31 00:00:00,E,"Korea, Rep."
Vanguard International Semiconductor Corp,4295892129,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,9.6,2019-12-31,248,P1Y,Clarity AI,,E,"Taiwan, China"
Samsung Electronics Co Ltd,4295882451,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,6.0,2020-12-31,248,P1Y,Clarity AI,,E,"Korea, Rep."
Ajinomoto Co Inc,4295877401,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,7016.0,2021-12-31,248,P1Y,Clarity AI,2021-12-31 00:00:00,E,Japan
China Petroleum & Chemical Corp,4295864455,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,67200.0,2018-12-31,248,P1Y,Clarity AI,,E,China
Borregaard ASA,5037819440,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,84.0,2017-12-31,248,P1Y,Clarity AI,,E,Norway
Galp Energia SGPS SA,4295886908,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3957.0,2018-12-31,248,P1Y,Clarity AI,,E,Portugal
Siegfried Holding AG,5000066884,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3.3,2017-12-31,248,P1Y,Clarity AI,,E,Switzerland
Tata Consultancy Services Ltd,4295872706,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.64,2018-12-31,248,P1Y,Clarity AI,,E,India
LATAM Airlines Group SA,4295863482,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1847.0,2019-12-31,248,P1Y,Clarity AI,,E,Chile
Hero MotoCorp Ltd,4295872666,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,5.43,2021-12-31,248,P1Y,Clarity AI,2021-12-31 00:00:00,E,India
S-Oil Corp,4295881247,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,352.0,2020-12-31,248,P1Y,Clarity AI,,E,"Korea, Rep."
Borregaard ASA,5037819440,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,60.0,2022-12-31,248,P1Y,Clarity AI,2022-12-31 00:00:00,E,Norway
Borregaard ASA,5037819440,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,71.0,2021-12-31,248,P1Y,Clarity AI,2021-12-31 00:00:00,E,Norway
Borregaard ASA,5037819440,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,69.0,2018-12-31,248,P1Y,Clarity AI,,E,Norway
Ajinomoto Co Inc,4295877401,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,2201.0,2017-12-31,248,P1Y,Clarity AI,2017-12-31 00:00:00,E,Japan
Galp Energia SGPS SA,4295886908,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1113.0,2020-12-31,248,P1Y,Clarity AI,,E,Portugal
Chr Hansen Holding A/S,4297758825,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.25,2020-12-31,248,P1Y,Clarity AI,,E,Denmark
Vanguard International Semiconductor Corp,4295892129,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,7.03,2017-12-31,248,P1Y,Clarity AI,2017-12-31 00:00:00,E,"Taiwan, China"
Galp Energia SGPS SA,4295886908,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,5664.0,2017-12-31,248,P1Y,Clarity AI,2017-12-31 00:00:00,E,Portugal
Vanguard International Semiconductor Corp,4295892129,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,9.79,2021-12-31,248,P1Y,Clarity AI,2021-12-31 00:00:00,E,"Taiwan, China"
Hero MotoCorp Ltd,4295872666,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,16.0,2020-12-31,248,P1Y,Clarity AI,,E,India
Siegfried Holding AG,5000066884,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,6.0,2016-12-31,248,P1Y,Clarity AI,,E,Switzerland
Siegfried Holding AG,5000066884,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,4.0,2018-12-31,248,P1Y,Clarity AI,,E,Switzerland
LATAM Airlines Group SA,4295863482,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,983.0,2021-12-31,248,P1Y,Clarity AI,2021-12-31 00:00:00,E,Chile
China Petroleum & Chemical Corp,4295864455,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,64599.99999999999,2019-12-31,248,P1Y,Clarity AI,,E,China
Galp Energia SGPS SA,4295886908,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3069.0,2019-12-31,248,P1Y,Clarity AI,,E,Portugal
Galp Energia SGPS SA,4295886908,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,922.0,2021-12-31,248,P1Y,Clarity AI,2021-12-31 00:00:00,E,Portugal
Galp Energia SGPS SA,4295886908,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,5233.0,2016-12-31,248,P1Y,Clarity AI,,E,Portugal
Tata Consultancy Services Ltd,4295872706,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.44,2019-12-31,248,P1Y,Clarity AI,,E,India
China Petroleum & Chemical Corp,4295864455,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,59300.0,2021-12-31,248,P1Y,Clarity AI,2021-12-31 00:00:00,E,China
Ajinomoto Co Inc,4295877401,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,2541.0,2018-12-31,248,P1Y,Clarity AI,,E,Japan
Siegfried Holding AG,5000066884,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,0.8,2020-12-31,248,P1Y,Clarity AI,,E,Switzerland
Borregaard ASA,5037819440,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,65.0,2020-12-31,248,P1Y,Clarity AI,,E,Norway
LATAM Airlines Group SA,4295863482,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,851.0,2020-12-31,248,P1Y,Clarity AI,,E,Chile
Ajinomoto Co Inc,4295877401,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,6779.0,2020-12-31,248,P1Y,Clarity AI,,E,Japan
Tata Consultancy Services Ltd,4295872706,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1.44,2020-12-31,248,P1Y,Clarity AI,,E,India
Samsung Electronics Co Ltd,4295882451,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,69.0,2017-12-31,248,P1Y,Clarity AI,2017-12-31 00:00:00,E,"Korea, Rep."
Vanguard International Semiconductor Corp,4295892129,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,7.65,2020-12-31,248,P1Y,Clarity AI,,E,"Taiwan, China"
China Steel Corp,4295892116,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,4943.0,2020-12-31,247,P1Y,Clarity AI,,E,"Taiwan, China"
Callon Petroleum Co,4295903635,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,1015.0,2020-12-31,247,P1Y,Clarity AI,,E,United States
UltraTech Cement Ltd,4295873970,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,19595.36,2017-12-31,247,P1Y,Clarity AI,,E,India
China Steel Corp,4295892116,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,6233.0,2019-12-31,247,P1Y,Clarity AI,,E,"Taiwan, China"
Covestro AG,5046707555,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,60.0,2019-12-31,247,P1Y,Clarity AI,,E,Germany
Nutrien Ltd,5059998878,float,REPORTED,Total amount of SOx emissions emitted in tons.,SOXEMISSIONS,Tons of SOx,3800.0,2021-12-31,247,P1Y,Clarity AI,2021-12-31 00:00:00,E,Canada
